placa,voice_score,historical_score,geographic_score,default_flag
A1343H,763.7850427272728,497.17874636363644,1000.0,0
A1343HA,985.2833827272727,985.2833827272727,1000.0,1
A13857,777.8451454545456,514.3697609090909,1000.0,1
A145AA,674.3598727272727,397.9194636363637,1000.0,0
A1506D,807.2370312727273,580.6213381818181,1000.0,1
A154JMF,762.7668031818182,476.85975181818185,1000.0,0
A1656L,921.4841463636365,921.4841463636365,1000.0,1
A1669G,978.4470018181819,978.4470018181819,1000.0,1
A1693J,984.4102281818182,984.4102281818182,1000.0,1
A1724E,986.888137090909,986.888137090909,1000.0,1
A1725K,939.0959936363637,939.0959936363637,1000.0,1
A1776H,703.2572952727273,437.3788197272728,1000.0,0
A177JMK,829.4486727272728,829.4486727272728,1000.0,1
A1805G,982.3460642727273,982.3460642727273,1000.0,1
A1830K,974.8782462727273,974.8782462727273,1000.0,1
A1844K,818.8785054545456,763.9465272727273,1000.0,1
A1861G,811.6512097272727,572.4223779090909,1000.0,1
A1908B,826.4525609090911,655.5591372727273,1000.0,1
A191JMD,935.9087300000001,935.9087300000001,1000.0,1
A1921M,964.0364917272728,964.0364917272728,1000.0,1
A1930N,982.3245554545455,982.3245554545455,1000.0,1
A1939N,820.4280445454546,820.4280445454546,1000.0,1
A19BNE,768.8991503636364,487.7924644545455,1000.0,0
A2000N,735.8059564545455,443.411511909091,1000.0,0
A2025H,986.1240827272728,986.1240827272728,1000.0,1
A2044N,783.4946763636364,580.7267300000001,1000.0,1
A2059C,773.6382036363638,503.21294545454543,1000.0,1
A2082M,967.0389836363638,967.0389836363638,1000.0,1
A2092L,783.0610771818182,528.7725735454546,1000.0,1
A2101H,981.2436554545455,981.2436554545455,1000.0,1
A2118G,845.3706254545455,845.3706254545455,1000.0,1
A2164D,970.1773836363637,970.1773836363637,1000.0,1
A2175A,891.0166556363637,891.0166556363637,1000.0,1
A2175D,785.7526027272728,539.5705872727273,1000.0,1
A2203E,724.3092295454546,405.40385172727275,1000.0,0
A222JMG,735.2872136363636,446.2345654545454,1000.0,0
A2235C,802.0378465454546,730.3334310909091,1000.0,1
A22603,849.362854818182,849.362854818182,1000.0,1
A23232E,223.822183,0.0,1000.0,0
A23276E,939.656300909091,939.656300909091,1000.0,1
A23350E,145.67427090909092,0.0,1000.0,0
A23443E,553.9289870909091,79.5340845454544,1000.0,0
A23685E,327.7817018181819,0.0,1000.0,1
A23726E,376.6616727272727,0.0,1000.0,0
A23757E,151.5493054545456,0.0,1000.0,0
A2381G,984.6501281818182,984.6501281818182,1000.0,1
A24207E,518.7331924545455,36.821670181818035,1000.0,0
A24320E,305.37936018181824,0.0,1000.0,0
A24333E,351.98179636363636,0.0,1000.0,0
A24346E,336.0278909090909,0.0,1000.0,0
A24472E,332.760750909091,18.47727181818182,1000.0,0
A24473E,187.722600909091,0.0,1000.0,0
A24616E,215.87138063636368,0.0,1000.0,0
A24630E,393.2805231818182,0.0,1000.0,0
A2464C,691.8859196363637,295.293463909091,1000.0,0
A24654E,551.344396818182,151.03169963636375,1000.0,0
A2473G,929.9980772727273,929.9980772727273,1000.0,1
A24761E,189.261932909091,0.0,1000.0,0
A24766E,855.5526390909091,855.5526390909091,1000.0,1
A24778E,239.37471818181822,0.0,1000.0,0
A2488M,793.7521608181819,525.0836568181819,1000.0,1
A2490E,854.4101166363637,854.4101166363637,1000.0,1
A25096E,531.0288779090911,0.0,1000.0,0
A25097E,972.7746645454546,972.7746645454546,1000.0,1
A25250E,949.3079736363636,949.3079736363636,1000.0,1
A2525C,787.7198512727273,563.923014,1000.0,1
A25271E,280.63999272727267,0.0,1000.0,0
A2539C,972.7382826363637,972.7382826363637,1000.0,1
A25907,987.8819100000001,987.8819100000001,1000.0,1
A2591J,783.5872354545454,534.9316518181818,1000.0,1
A25924E,271.9481887272728,0.0,1000.0,0
A25990E,327.07167999999996,0.0,1000.0,0
A26052E,206.49397818181814,0.0,1000.0,0
A26057E,623.794309818182,205.9585414545456,1000.0,0
A26082E,364.0308241818181,0.0,1000.0,0
A26145,786.9111590000001,579.6883520909091,1000.0,1
A26160E,882.3475554545455,882.3475554545455,1000.0,1
A26364E,956.3720372727273,956.3720372727273,1000.0,1
A26374E,984.7025354545455,984.7025354545455,1000.0,1
A2657C,782.6463471818181,514.4490062727274,1000.0,1
A26614E,0.0,0.0,1000.0,1
A266JME,720.1583497272728,421.0081722727272,1000.0,0
A26706E,498.424805909091,0.0,1000.0,1
A2674M,823.9795576363638,823.9795576363638,1000.0,1
A2705K,766.9733009090909,766.9733009090909,1000.0,1
A274JMF,706.2319518181819,368.61425936363634,1000.0,0
A27513E,311.7870899999999,176.2115845454546,1000.0,0
A27549E,5.430099999999993,0.0,1000.0,0
A2757H,982.71761,982.71761,1000.0,1
A2761B,784.7351620000001,744.3614725454546,1000.0,1
A278JMF,905.4906618181819,905.4906618181819,1000.0,1
A27973E,361.58440490909095,0.0,1000.0,0
A2797B,984.0496281818182,984.0496281818182,1000.0,1
A2810C,965.076629090909,965.076629090909,1000.0,1
A28124E,368.84466018181814,0.0,1000.0,1
A281JTS,979.6925093636364,979.6925093636364,1000.0,1
A2835L,796.543469818182,572.3296029090909,1000.0,1
A2841C,643.7023790909091,273.2567783636364,1000.0,1
A28535E,263.4642421818183,0.0,1000.0,0
A28624E,393.60899090909083,0.0,1000.0,0
A2862L,692.1273820000001,386.2882332727272,1000.0,0
A2889E,946.9316313636365,946.9316313636365,1000.0,1
A29015E,246.34758836363636,0.0,1000.0,0
A2901C,991.2429827272729,991.2429827272729,1000.0,1
A29057E,431.47218,0.0,1000.0,0
A29081,912.2161927272729,912.2161927272729,1000.0,1
A29124E,216.26893363636356,80.2735890909092,1000.0,0
A2945E,959.7087018181819,959.7087018181819,1000.0,1
A29465E,460.15356154545464,0.0,1000.0,0
A29517E,888.0411836363637,888.0411836363637,1000.0,1
A2961J,717.7728064545454,403.26331709090914,1000.0,0
A2967L,987.16131,987.16131,1000.0,1
A2988C,893.5399494545455,893.5399494545455,1000.0,1
A29998E,368.1807135454546,0.0,1000.0,0
A3043J,972.3779200000001,972.3779200000001,1000.0,1
A30514E,262.2299611818183,0.0,1000.0,0
A3083D,970.9550381818182,970.9550381818182,1000.0,1
A3086D,891.8183496363637,891.8183496363637,1000.0,1
A3151A,984.6935825454545,984.6935825454545,1000.0,1
A3155K,739.0237589090909,438.2147666363636,1000.0,0
A3187E,735.7217009090908,697.6383663636365,1000.0,1
A32194E,190.03473836363648,0.0,1000.0,0
A3315E,984.159100909091,984.159100909091,1000.0,1
A3315J,962.4630372727273,962.4630372727273,1000.0,1
A3319E,889.7416490909092,889.7416490909092,1000.0,1
A3330M,781.5554515454546,544.150907,1000.0,1
A3358A,883.5576279090909,883.5576279090909,1000.0,1
A3392G,887.845715,887.845715,1000.0,1
A346JMC,775.5991315454546,498.11416381818174,1000.0,1
A3472C,992.2551727272728,992.2551727272728,1000.0,1
A3486H,986.3424463636364,986.3424463636364,1000.0,1
A3487H,836.6263877272727,836.6263877272727,1000.0,1
A3496J,660.9137381818182,179.99949636363633,1000.0,0
A3512J,727.4490997272728,403.5507546363636,1000.0,0
A3513J,766.3791871818183,516.3569724545454,1000.0,1
A3524H,917.9426576363637,917.9426576363637,1000.0,1
A3606J,814.5498386363637,785.6079222727273,1000.0,1
A3612C,767.1221221818182,486.86855309090913,1000.0,0
A3625B,769.5292079090909,538.820927909091,1000.0,1
A3697K,984.5300281818182,984.5300281818182,1000.0,1
A3730M,785.4371219090908,754.7993964545456,1000.0,1
A3750L,835.8913300909092,613.8393637272727,1000.0,1
A3757E,759.3608707272728,470.8894052727273,1000.0,0
A3816H,705.261823,404.40458745454544,1000.0,0
A3820J,847.3077672727272,847.3077672727272,1000.0,1
A3859D,795.5794277272728,795.5794277272728,1000.0,1
A3861B,982.0625190909092,982.0625190909092,1000.0,1
A3864B,747.2113969090909,481.425376,1000.0,0
A3873M,954.1696118181819,954.1696118181819,1000.0,1
A3889A,810.5472581818182,711.4088745454545,1000.0,1
A3917B,945.8602301818182,945.8602301818182,1000.0,1
A3929L,823.5220730000001,823.5220730000001,1000.0,1
A399JMB,767.3828633636364,489.77678436363635,1000.0,0
A4056C,784.8346443636364,525.7285689090909,1000.0,1
A40958,990.4367645454546,990.4367645454546,1000.0,1
A4096M,805.3475974545455,701.1615856363637,1000.0,1
A4114B,982.4555736363637,982.4555736363637,1000.0,1
A4147E,745.3514552727273,496.6079430000001,1000.0,0
A4171D,984.3662554545455,984.3662554545455,1000.0,1
A4172C,870.2823,870.2823,1000.0,1
A4174H,984.1472367272728,984.1472367272728,1000.0,1
A4177K,797.761208,736.5567307272728,1000.0,1
A4193A,768.6878254545455,707.4666818181819,1000.0,1
A4223B,795.183096909091,577.9835123636364,1000.0,1
A4250B,823.9504323636364,611.5975826363635,1000.0,1
A4267D,848.8134382727272,628.8762655454547,1000.0,1
A4272L,958.2532299999999,958.2532299999999,1000.0,1
A4307J,846.445489909091,609.1893835454546,1000.0,1
A4342L,961.9775839090911,961.9775839090911,1000.0,1
A4385LA,965.8487836363637,965.8487836363637,1000.0,1
A4404M,831.9318914545455,686.4588011818182,1000.0,1
A4434C,779.189489909091,530.2997090000001,1000.0,1
A4488G,920.09758,920.09758,1000.0,1
A4521C,802.3886281818183,565.9145972727273,1000.0,1
A4531G,746.7030926363637,460.412879909091,1000.0,0
A4533K,827.6757709090909,827.6757709090909,1000.0,1
A4538J,792.0862646363637,673.5791091818181,1000.0,1
A4584C,828.9209346363638,624.9376355454546,1000.0,1
A4609G,985.9379190909091,985.9379190909091,1000.0,1
A4614H,982.893000909091,982.893000909091,1000.0,1
A4620M,986.32061,986.32061,1000.0,1
A46353,982.0208554545455,982.0208554545455,1000.0,1
A4649L,957.4676736363637,957.4676736363637,1000.0,1
A465JME,717.7539636363637,413.80843,1000.0,0
A4680C,999.2706654545455,999.2706654545455,1000.0,1
A4756A,717.0974330909091,418.5730974545454,1000.0,0
A4766C,808.6654145454546,633.8140081818182,1000.0,1
A4777J,841.3520489090909,841.3520489090909,1000.0,1
A4792J,856.8335322727273,856.8335322727273,1000.0,1
A4821E,964.1325100000001,964.1325100000001,1000.0,1
A4826H,795.6190501818182,536.2458948181819,1000.0,1
A4863E,785.5865618181817,768.3041718181819,1000.0,1
A4898K,882.2435818181818,882.2435818181818,1000.0,1
A4913C,987.9469372727273,987.9469372727273,1000.0,1
A4925J,997.1616002727272,997.1616002727272,1000.0,1
A4981E,797.8778093636364,797.8778093636364,1000.0,1
A5007M,755.4022054545455,491.48669636363627,1000.0,0
A5026G,758.6832974545455,538.7222419999999,1000.0,1
A5037G,981.613891,981.613891,1000.0,1
A5070M,822.5976290909092,822.5976290909092,1000.0,1
A516JME,988.7944918181819,988.7944918181819,1000.0,1
A5176E,796.4466044545455,529.0280650909092,1000.0,1
A5208G,776.0448427272728,692.3415699999999,1000.0,1
A5213A,987.2049827272727,987.2049827272727,1000.0,1
A5253L,854.24478,854.24478,1000.0,1
A5263L,915.4539318181819,915.4539318181819,1000.0,1
A5272H,753.9176422727273,473.3504184545454,1000.0,1
A52753,887.6888125454547,887.6888125454547,1000.0,1
A5282B,970.7959190909091,970.7959190909091,1000.0,1
A5301H,992.1951736363636,992.1951736363636,1000.0,1
A5352E,954.0846781818182,954.0846781818182,1000.0,1
A5376K,819.8774046363637,634.9223128181819,1000.0,1
A5387E,881.48069,881.48069,1000.0,1
A5425L,791.4681863636364,666.6204318181818,1000.0,1
A5460L,980.0535736363637,980.0535736363637,1000.0,1
A546JMF,768.6738614545455,521.4326168181817,1000.0,1
A555JMA,539.5617497418182,221.0739197545455,1000.0,0
A559JMC,982.1498645454546,982.1498645454546,1000.0,1
A5616D,986.3970372727273,986.3970372727273,1000.0,1
A5651M,775.5262463636365,480.4164836363637,1000.0,0
A5685J,822.365630909091,822.365630909091,1000.0,1
A5709B,786.2067145454546,510.82451136363636,1000.0,1
A5739D,960.4376663636364,960.4376663636364,1000.0,1
A5775E,971.9491800000001,971.9491800000001,1000.0,1
A579JMD,767.6107787272728,546.5945332727273,1000.0,1
A5818G,982.6463554545455,982.6463554545455,1000.0,1
A5829B,983.7267645454546,983.7267645454546,1000.0,1
A582JLA,704.4746583636363,358.60126745454545,1000.0,0
A5872H,934.9845581818182,934.9845581818182,1000.0,1
A5947G,979.7587827272728,979.7587827272728,1000.0,1
A5948A,621.5684245454545,80.36212454545444,1000.0,0
A5956L,959.0055027272728,959.0055027272728,1000.0,1
A596JLA,657.9813143636363,308.95771736363645,1000.0,0
A5993L,820.1152981818182,579.9016899999999,1000.0,1
A59BEB,988.8536281818182,988.8536281818182,1000.0,1
A6041C,970.7649298181818,970.7649298181818,1000.0,1
A6058C,793.2926145454546,568.0877854545454,1000.0,1
A6060E,985.967191818182,985.967191818182,1000.0,1
A6069L,766.4318248181819,481.06114127272735,1000.0,0
A6076H,917.9325037272728,917.9325037272728,1000.0,1
A6086J,722.4531400000001,437.5060463636363,1000.0,0
A6086L,833.2695372727272,833.2695372727272,1000.0,1
A6090C,967.8044654545455,967.8044654545455,1000.0,1
A6107K,952.6544845454547,952.6544845454547,1000.0,1
A6140E,786.9889479999999,746.2237325454546,1000.0,1
A6164B,778.2024862727272,541.3463855454546,1000.0,1
A6175M,722.7317718181819,423.88272000000006,1000.0,0
A6181H,814.3700535454545,584.1432011818182,1000.0,1
A6187A,781.8897423636364,549.2162523636364,1000.0,1
A6251M,925.064150909091,925.064150909091,1000.0,1
A6274A,747.4375610909091,486.52082645454544,1000.0,0
A6274J,928.742379090909,928.742379090909,1000.0,1
A6275M,986.3409178181819,986.3409178181819,1000.0,1
A6277E,937.4077027272729,937.4077027272729,1000.0,1
A6293D,723.9946818181819,453.2782818181819,1000.0,0
A6316G,967.4439470909091,967.4439470909091,1000.0,1
A6317D,801.2171400909092,588.5182931818183,1000.0,1
A6323E,781.6777545454546,781.6777545454546,1000.0,1
A6354C,988.0620372727274,988.0620372727274,1000.0,1
A6360C,700.6538066363637,341.8017940000001,1000.0,1
A6397J,786.6797993636364,536.7929875454547,1000.0,1
A6505B,717.1753480000001,308.9931411818182,1000.0,0
A6506B,861.6963618181819,861.6963618181819,1000.0,1
A6525L,749.1968077272728,483.38067872727277,1000.0,0
A6617J,766.1960216363636,481.6832783636364,1000.0,0
A67282,787.8178900000001,567.6782827272727,1000.0,1
A6741B,984.0270275454545,984.0270275454545,1000.0,1
A674JMD,749.5562137272726,450.1727876363637,1000.0,0
A6784G,823.8310966363637,823.8310966363637,1000.0,1
A6814G,987.4992277272728,987.4992277272728,1000.0,1
A6814L,799.0913009090909,560.8404290909091,1000.0,1
A6839B,831.5580946363636,578.1998882727273,1000.0,1
A6859J,766.508929909091,500.45994963636355,1000.0,1
A6867C,712.8992235454546,456.9792575454545,1000.0,1
A6869D,972.4119381818182,972.4119381818182,1000.0,1
A6899H,972.0417745454546,972.0417745454546,1000.0,1
A6907D,951.5714745454546,951.5714745454546,1000.0,1
A6918G,940.852991818182,940.852991818182,1000.0,1
A6932H,862.2298543636364,862.2298543636364,1000.0,1
A6934H,983.5473918181818,983.5473918181818,1000.0,1
A6954H,846.2475515454546,846.2475515454546,1000.0,1
A696JMA,885.9318790909091,885.9318790909091,1000.0,1
A7010H,974.7808560909092,974.7808560909092,1000.0,1
A7049M,966.7344836363637,966.7344836363637,1000.0,1
A7077E,894.3035417272728,894.3035417272728,1000.0,1
A7138G,779.3067367272728,503.92320154545445,1000.0,1
A7145D,914.1252245454547,914.1252245454547,1000.0,1
A7145G,873.4929324545456,873.4929324545456,1000.0,1
A7164E,775.2174786363637,648.8033004545455,1000.0,1
A7212G,737.7243136363637,553.141981818182,1000.0,1
A7276E,984.3045454545455,984.3045454545455,1000.0,1
A7279E,966.488111818182,966.488111818182,1000.0,1
A7284B,767.7234181818183,515.3114227272728,1000.0,1
A728JMF,729.7386610000001,413.79743390909096,1000.0,0
A7315E,986.3575109090909,986.3575109090909,1000.0,1
A7360E,713.9128649090909,427.4773130909091,1000.0,0
A7371K,790.1905447272728,592.5445192727275,1000.0,1
A7515C,831.5503209090909,798.3623236363637,1000.0,1
A7563G,946.0676363636364,946.0676363636364,1000.0,1
A7606J,926.6006666363637,926.6006666363637,1000.0,1
A7642C,942.4761397272729,942.4761397272729,1000.0,1
A7653C,918.7573736363637,918.7573736363637,1000.0,1
A77157D,438.92586427272727,0.0,1000.0,0
A77254D,384.91362072727287,0.0,1000.0,0
A77281D,247.03267736363642,0.0,1000.0,0
A7734B,799.5902218181818,594.3120263636364,1000.0,1
A77364D,152.62858490909093,0.0,1000.0,0
A7738C,731.7286398181818,369.24190981818197,1000.0,0
A7739H,915.09463,915.09463,1000.0,1
A77404D,225.3825149090909,0.0,1000.0,0
A77407D,244.8606784545455,0.0,1000.0,0
A7742G,740.9518068181819,453.46404590909094,1000.0,0
A77506D,0.0,0.0,1000.0,0
A77507D,0.0,0.0,1000.0,0
A77510D,660.5636197272728,299.974287909091,1000.0,0
A77524D,346.2618138181819,0.0,1000.0,0
A77525D,100.29677718181817,0.0,1000.0,1
A77526D,693.9055254545455,693.9055254545455,1000.0,1
A77634D,537.1539225454545,0.0,1000.0,0
A77636D,444.8473818181818,0.0,1000.0,1
A77637D,781.3565306363637,781.3565306363637,1000.0,1
A77638D,368.86987818181825,0.0,1000.0,0
A77639D,428.08785563636366,0.0,1000.0,0
A77647D,159.22487500000005,0.0,1000.0,0
A7764J,980.6561281818182,980.6561281818182,1000.0,1
A7778M,785.4278722727272,785.4278722727272,1000.0,1
A7831H,802.598180909091,579.6506550909091,1000.0,1
A7833A,792.8095684545456,688.0273348181818,1000.0,1
A7861A,829.4283737272727,664.6002346363636,1000.0,1
A7861D,988.2315018181819,988.2315018181819,1000.0,1
A7874H,807.911291,547.2137337272727,1000.0,1
A7876M,806.561156,524.0751205454545,1000.0,1
A7878L,982.6630190909092,982.6630190909092,1000.0,1
A7886M,758.3690795454546,446.8211768181818,1000.0,0
A8046M,830.3566755454546,581.6604037272728,1000.0,1
A8077A,984.093300909091,984.093300909091,1000.0,1
A8143L,748.4361628181819,483.6216846363637,1000.0,0
A8204H,803.2526654545455,803.2526654545455,1000.0,1
A83112D,553.5964390909091,0.0,1000.0,0
A83155D,724.3819627272727,487.5349363636363,1000.0,0
A831JMD,767.7023506363637,478.8316660909091,1000.0,0
A8322M,969.6748727272728,969.6748727272728,1000.0,1
A83338D,238.06946145454555,0.0,1000.0,0
A8340B,781.7884836363637,720.6759963636364,1000.0,1
A83496D,325.54369845454556,0.0,1000.0,0
A83527D,524.6569127272727,0.0,1000.0,0
A835JMF,769.6334811818182,513.8437857272728,1000.0,1
A83828D,233.86970336363632,0.0,1000.0,0
A8395L,923.0966945454546,923.0966945454546,1000.0,1
A8402L,795.6695002727273,795.6695002727273,1000.0,1
A84113D,475.9949232727273,0.0,1000.0,1
A84130D,427.4959968181818,0.0,1000.0,0
A84209D,375.2961378181818,0.0,1000.0,0
A84390D,345.7881484545454,0.0,1000.0,0
A8446C,835.9604323636364,656.6583383636364,1000.0,1
A84663D,13.842086090908978,0.0,1000.0,0
A84780D,688.1819932727274,193.8092317272727,1000.0,0
A84782D,337.0468000000001,0.0,1000.0,0
A84826D,0.0,0.0,1000.0,0
A8482M,910.3789818181818,910.3789818181818,1000.0,1
A84873D,451.08820000000003,0.0,1000.0,0
A85090D,226.21225900000007,0.0,1000.0,0
A85212D,771.9332186363637,771.9332186363637,1000.0,1
A8523D,750.5770636363636,498.0365563636363,1000.0,0
A85266D,420.79078209090903,0.0,1000.0,1
A8527J,751.8131316363637,461.1991636363636,1000.0,0
A85421D,494.79137972727284,0.0,1000.0,0
A85424D,336.25136609090913,0.0,1000.0,0
A85439D,357.6382280909092,0.0,1000.0,1
A85444D,354.4884858181818,0.0,1000.0,0
A85470D,175.8713022727273,0.0,1000.0,0
A85593D,305.09049945454547,0.0,1000.0,0
A85595D,176.59561927272728,0.0,1000.0,0
A85596D,527.214747909091,0.0,1000.0,0
A85597D,151.9646382727273,0.0,1000.0,0
A8570D,983.2089281818181,983.2089281818181,1000.0,1
A8584C,820.0635631818182,619.9615848181819,1000.0,1
A85853D,454.4425819090909,404.84237372727273,1000.0,0
A8601E,989.7884281818182,989.7884281818182,1000.0,1
A8610B,990.8244372727273,990.8244372727273,1000.0,1
A8624L,840.7233800000001,840.7233800000001,1000.0,1
A8675A,980.5082827272728,980.5082827272728,1000.0,1
A8691L,794.9960692727274,787.3432972727273,1000.0,1
A8695B,963.0233936363637,963.0233936363637,1000.0,1
A8731E,807.2142581818182,807.2142581818182,1000.0,1
A8801K,903.2305700000001,903.2305700000001,1000.0,1
A88211,982.302719090909,982.302719090909,1000.0,1
A8912B,775.4521962727273,540.5482471818182,1000.0,1
A8944C,816.7735246363636,735.2544346363636,1000.0,1
A9007G,989.3886190909092,989.3886190909092,1000.0,1
A9053B,961.9832472727273,961.9832472727273,1000.0,1
A9054A,803.2154254545455,622.8781418181818,1000.0,1
A9088G,821.4470445454546,712.60716,1000.0,1
A9094E,983.2491100000002,983.2491100000002,1000.0,1
A9119G,890.4796945454547,890.4796945454547,1000.0,1
A9130A,828.4669276363636,630.1239482727273,1000.0,1
A9254H,986.346000909091,986.346000909091,1000.0,1
A9255J,741.8736345454546,461.0798407272727,1000.0,0
A9293J,972.0188836363637,972.0188836363637,1000.0,1
A929JMF,718.228081,301.44747509090905,1000.0,0
A931JMD,869.896,692.6156527272726,1000.0,1
A9341M,877.0790160000001,877.0790160000001,1000.0,1
A9358L,982.202400909091,982.202400909091,1000.0,1
A93980,730.4249940000001,493.08356399999997,1000.0,0
A9412C,859.7519148181818,647.8071547272727,1000.0,1
A9417K,962.0603654545455,962.0603654545455,1000.0,1
A9423D,772.6751567272728,521.753954909091,1000.0,1
A9425H,747.650734818182,469.61495990909094,1000.0,0
A9448K,981.51661,981.51661,1000.0,1
A9502L,961.2764390909091,961.2764390909091,1000.0,1
A9514J,759.7518581818182,759.7518581818182,1000.0,1
A95229,886.7185137272728,886.7185137272728,1000.0,1
A952JMF,794.811006090909,551.2892584545455,1000.0,1
A954AA,553.3720000000001,73.00119999999998,1000.0,0
A9560B,792.6722918181819,792.6722918181819,1000.0,1
A9588H,706.0952527272729,408.77675527272726,1000.0,0
A9592J,752.224654,457.75062672727273,1000.0,0
A9636H,851.2913963636364,851.2913963636364,1000.0,1
A9675D,978.5697927272729,978.5697927272729,1000.0,1
A96BCJ,918.7993672727273,918.7993672727273,1000.0,1
A970JMF,818.4390335454545,550.3531453636364,1000.0,1
A9793C,970.56771,970.56771,1000.0,1
A9822K,973.0551282727273,973.0551282727273,1000.0,1
A9862H,824.9575254545455,626.9651419090909,1000.0,1
A988JMJ,700.4683215454546,342.6356129090909,1000.0,0
A9895M,723.8261701818183,402.3422303636365,1000.0,0
A9913D,983.583600909091,983.583600909091,1000.0,1
A9914E,985.25071,985.25071,1000.0,1
A9926G,762.0722633636365,528.6408200909092,1000.0,1
A9933E,984.2892822727273,984.2892822727273,1000.0,1
A9933G,970.4562734545456,970.4562734545456,1000.0,1
A9939H,982.0188463636364,982.0188463636364,1000.0,1
A996JMF,781.9750984545454,485.54482954545466,1000.0,0
A9976D,879.600295909091,759.7806748181819,1000.0,1
AA2539C,956.6751202727273,956.6751202727273,1000.0,1
AEW266B,746.2439899999999,443.4908876363636,1000.0,1
B01923,980.1627554545455,980.1627554545455,1000.0,1
B05479,967.7325109090909,967.7325109090909,1000.0,1
B05BJN,763.5583657272728,489.7511102727272,1000.0,0
B07991,973.454620909091,973.454620909091,1000.0,1
B07BGL,947.0358027272729,947.0358027272729,1000.0,1
B16790,837.9477345454545,691.9038245454547,1000.0,1
B27ALF,948.2620118181819,948.2620118181819,1000.0,1
B34116,932.8373109090909,932.8373109090909,1000.0,1
B36AYC,916.7879318181818,916.7879318181818,1000.0,1
B49AGZ,983.6129009090911,983.6129009090911,1000.0,1
B49BEB,900.0198342727273,900.0198342727273,1000.0,1
B73AVH,764.2329519090911,560.2874855454546,1000.0,1
C30BCE,954.5399663636364,954.5399663636364,1000.0,1
C89BFD,769.5413554545455,516.2721372727273,1000.0,1
C96ATD,994.7385281818182,994.7385281818182,1000.0,1
CR5643,0.0,0.0,1000.0,0
CR5657,0.0,0.0,1000.0,0
CR5662,999.826400909091,999.826400909091,1000.0,1
CR5666,872.520400909091,872.520400909091,1000.0,1
CR5673,0.0,0.0,1000.0,0
CR5674,0.0,0.0,1000.0,0
CR5727,0.0,0.0,1000.0,0
CR5729,0.0,0.0,1000.0,0
CR5733,0.0,0.0,1000.0,0
CR5734,0.0,0.0,1000.0,0
CR5743,0.0,0.0,1000.0,0
CR5759,0.0,0.0,1000.0,0
CR5763,0.0,0.0,1000.0,0
CR5768,694.183517090909,694.183517090909,1000.0,1
CR5769,0.0,0.0,1000.0,0
CR5770,0.0,0.0,1000.0,1
CR5774,0.0,0.0,1000.0,0
CR5775,0.0,0.0,1000.0,0
CR5776,0.0,0.0,1000.0,0
CR5777,0.0,0.0,1000.0,0
CR5778,636.5972014545456,636.5972014545456,1000.0,1
CR5779,0.0,0.0,1000.0,0
CR5780,0.0,0.0,1000.0,0
CR5782,0.0,0.0,1000.0,0
CR5783,0.0,0.0,1000.0,0
CR5814,0.0,0.0,1000.0,0
CR5815,0.0,0.0,1000.0,0
CR5816,0.0,0.0,1000.0,0
CR5817,0.0,0.0,1000.0,0
CR5818,0.0,0.0,1000.0,0
CR5819,0.0,0.0,1000.0,0
CR5820,0.0,0.0,1000.0,0
CR5822,746.686370909091,746.686370909091,1000.0,1
CR5823,635.3964683636364,635.3964683636364,1000.0,1
CR5831,0.0,0.0,1000.0,0
CR5835,175.2661643636364,175.2661643636364,1000.0,0
CR5836,0.0,0.0,1000.0,0
CR5837,0.0,0.0,1000.0,1
CR5838,0.0,0.0,1000.0,0
CR5842,447.4657563636364,447.4657563636364,1000.0,0
CR5843,384.76398363636355,384.76398363636355,1000.0,0
CR5846,0.0,0.0,1000.0,1
CR5847,0.0,0.0,1000.0,0
CR5849,0.0,0.0,1000.0,0
CR5850,0.0,0.0,1000.0,0
CR5851,0.0,0.0,1000.0,0
CR5852,0.0,0.0,1000.0,0
CR5853,0.0,0.0,1000.0,0
CR5854,0.0,0.0,1000.0,0
CR5855,0.0,0.0,1000.0,0
CR5857,0.0,0.0,1000.0,0
CR5858,0.0,0.0,1000.0,0
CR5859,0.0,0.0,1000.0,0
CR5860,0.0,0.0,1000.0,0
CR5896,0.0,0.0,1000.0,0
CR5898,596.4101352727273,596.4101352727273,1000.0,1
CR5899,0.0,0.0,1000.0,0
CR5901,0.0,0.0,1000.0,0
CR5902,635.8984610909091,635.8984610909091,1000.0,1
CR5903,218.5394734545455,218.5394734545455,1000.0,0
CR5904,0.0,0.0,1000.0,0
CR5986,656.5915190909091,656.5915190909091,1000.0,1
CR6078,716.9140369090909,716.9140369090909,1000.0,1
CR6088,675.7944384545456,675.7944384545456,1000.0,1
CR6091,0.0,0.0,1000.0,0
CR6097,0.0,0.0,1000.0,1
CR6101,0.0,0.0,1000.0,0
CR6104,0.0,0.0,1000.0,0
CR6105,0.0,0.0,1000.0,0
D15ALS,780.869919,513.6342635454545,1000.0,1
D41AKT,827.1979443636363,666.7888107272728,1000.0,1
D43AFF,765.0161122727272,471.8701141818182,1000.0,0
D45BME,957.181402090909,957.181402090909,1000.0,1
DV7041B,802.2651763636363,802.2651763636363,1000.0,1
E44BFC,967.4513454545455,967.4513454545455,1000.0,1
E65BCF,972.0342381818182,972.0342381818182,1000.0,1
E9003344,389.9396445454546,0.0,1000.0,0
ECA102,507.1983648181818,0.0,1000.0,0
ECA275,0.0,0.0,1000.0,0
ECA29,479.73972545454546,0.0,1000.0,0
